conv_id,turn,speaker,text,clean_text,sentiment,sentiment_score
1071,22,Rohan,"That's the spirit, Riya! Ab hum ek saath teachers ko convince karenge aur fir dekhte hai woh hamare suggestions ka response kaise dete hai. Exciting times ahead!",thats the spirit riya ab hum ek saath teachers ko convince karenge aur fir dekhte hai woh hamare suggestions ka response kaise dete hai exciting times ahead,positive,0.837
1072,0,Ravi,"Hey Priya, have you been to the local theater recently? I heard there's a play on folk dance forms of different states.",hey priya have you been to the local theater recently i heard theres a play on folk dance forms of different states,neutral,0.919
1072,1,Priya,"Oh hey Ravi! No, I haven't been to the theater in a while. But I love folk dance! It's so vibrant and beautiful. Which state's dance forms are being showcased?",oh hey ravi no i havent been to the theater in a while but i love folk dance its so vibrant and beautiful which states dance forms are being showcased,positive,0.951
1072,2,Ravi,"It's a mix, Priya. They're featuring Rajasthan's Ghoomar, Punjab's Bhangra, and even Maharashtra's Lavani. I've always found these dances fascinating.",its a mix priya theyre featuring rajasthans ghoomar punjabs bhangra and even maharashtras lavani ive always found these dances fascinating,positive,0.855
1072,3,Priya,"Wow, that sounds amazing! I've seen videos of Ghoomar, the graceful moves and colorful attire always captivate me. And Bhangra, well that's all energy and enthusiasm. Have you tried any folk dances yourself?",wow that sounds amazing ive seen videos of ghoomar the graceful moves and colorful attire always captivate me and bhangra well thats all energy and enthusiasm have you tried any folk dances yourself,positive,0.984
1072,4,Ravi,"Actually, I've tried a bit of Bhangra during college festivals. It was so much fun! I love how it brings people together and gets everyone dancing. Have you ever danced any folk form?",actually ive tried a bit of bhangra during college festivals it was so much fun i love how it brings people together and gets everyone dancing have you ever danced any folk form,positive,0.98
1072,5,Priya,"Oh, I'm not much of a dancer, Ravi. But I did participate in a Ghoomar workshop once. It was challenging but truly memorable. The intricate footwork and the way they twirl gracefully, it was mesmerizing.",oh im not much of a dancer ravi but i did participate in a ghoomar workshop once it was challenging but truly memorable the intricate footwork and the way they twirl gracefully it was mesmerizing,positive,0.899
1072,6,Ravi,"That's impressive, Priya! I can only imagine how elegant you must have looked while learning the Ghoomar. And I'm sure you must be a good dancer, even if you don't believe it.",thats impressive priya i can only imagine how elegant you must have looked while learning the ghoomar and im sure you must be a good dancer even if you dont believe it,positive,0.973
1072,7,Priya,"Well, thank you for the compliment, Ravi! Maybe someday I'll have the confidence to dance more. But apart from the dance forms, do you know about any traditional theater performances?",well thank you for the compliment ravi maybe someday ill have the confidence to dance more but apart from the dance forms do you know about any traditional theater performances,positive,0.886
1072,8,Ravi,"Absolutely, Priya! There are various regional theater forms like Jatra from West Bengal, Yakshagana from Karnataka, and Nautanki from Uttar Pradesh. Each one has its own uniqueness and charm.",absolutely priya there are various regional theater forms like jatra from west bengal yakshagana from karnataka and nautanki from uttar pradesh each one has its own uniqueness and charm,neutral,0.605
1072,9,Priya,"Oh, I've heard of Jatra before, but Yakshagana and Nautanki are new to me. I'm curious, can you tell me more about them?",oh ive heard of jatra before but yakshagana and nautanki are new to me im curious can you tell me more about them,neutral,0.803
1072,10,Ravi,"Of course, Priya! Yakshagana is a traditional dance-drama form known for its vibrant costumes and intricate makeup. It often depicts mythological stories and epics. On the other hand, Nautanki is a popular folk theater form with lively music, witty dialogues, and humorous storytelling.",of course priya yakshagana is a traditional dancedrama form known for its vibrant costumes and intricate makeup it often depicts mythological stories and epics on the other hand nautanki is a popular folk theater form with lively music witty dialogues and humorous storytelling,neutral,0.533
1072,11,Priya,"Sounds fascinating, Ravi! I would love to witness these traditional theater performances sometime. It's incredible how our country has such rich cultural diversity.",sounds fascinating ravi i would love to witness these traditional theater performances sometime its incredible how our country has such rich cultural diversity,positive,0.981
1072,12,Ravi,"Absolutely, Priya! The diversity is what makes India so unique and beautiful. And speaking of beauty, I have to say, your curiosity and enthusiasm make you even more attractive.",absolutely priya the diversity is what makes india so unique and beautiful and speaking of beauty i have to say your curiosity and enthusiasm make you even more attractive,positive,0.979
1072,13,Priya,"Ravi, you know just the right words to say! Your knowledge about these art forms and your appreciative nature is really endearing. Shall we plan to go together to watch the play on folk dances?",ravi you know just the right words to say your knowledge about these art forms and your appreciative nature is really endearing shall we plan to go together to watch the play on folk dances,positive,0.97
1072,14,Ravi,"I'd be delighted, Priya! It would be a perfect excuse to spend more time together, appreciating our heritage and sharing this wonderful experience.",id be delighted priya it would be a perfect excuse to spend more time together appreciating our heritage and sharing this wonderful experience,positive,0.987
1072,15,Priya,"That sounds wonderful, Ravi! I can't wait for our little theater date. Thank you for suggesting it.",that sounds wonderful ravi i cant wait for our little theater date thank you for suggesting it,positive,0.99
1072,16,Ravi,"No, thank you for being the most amazing company, Priya. I hope this is just the beginning of many beautiful moments we share together.",no thank you for being the most amazing company priya i hope this is just the beginning of many beautiful moments we share together,positive,0.985
1073,0,Aditya,"Hey Simran, kaisi ho? Did you hear about the latest digital payment trend in India?",hey simran kaisi ho did you hear about the latest digital payment trend in india,neutral,0.947
1073,1,Simran,"Hey Aditya, main bilkul theek hoon! Yeah, I have been following the success of UPI. It's amazing how it has revolutionized the way we do transactions.",hey aditya main bilkul theek hoon yeah i have been following the success of upi its amazing how it has revolutionized the way we do transactions,positive,0.975
1073,2,Aditya,"Absolutely! UPI has made money transfer so convenient and hassle-free. Plus, it's so easy to use. Kisi bhi vyakti ke saath paisa bhejna ab ek minute ka kaam hai.",absolutely upi has made money transfer so convenient and hasslefree plus its so easy to use kisi bhi vyakti ke saath paisa bhejna ab ek minute ka kaam hai,positive,0.925
1073,3,Simran,"Haan, bilkul! Aur isme khud ke bank account ke saath saath different digital wallets bhi jodne ka option hai. Itna flexibility hai, kisi bhi waqt transaction kar sakte hain.",haan bilkul aur isme khud ke bank account ke saath saath different digital wallets bhi jodne ka option hai itna flexibility hai kisi bhi waqt transaction kar sakte hain,neutral,0.858
1073,4,Aditya,"True, aur aajkal toh bahut apps bhi available hai UPI se connected. Amazon, Flipkart, Paytm, phone pe - sabhi ke saath seamlessly integrate hai.",true aur aajkal toh bahut apps bhi available hai upi se connected amazon flipkart paytm phone pe  sabhi ke saath seamlessly integrate hai,neutral,0.855
1073,5,Simran,"Haan, ye integration definitely consumers ko benefit kar raha hai. Sab transactions ek hi platform pe ho rahe hain. Easy hai aur keval UPI ID se ho rahi hai, phone number ya bank details ki zaroorat nahi hai.",haan ye integration definitely consumers ko benefit kar raha hai sab transactions ek hi platform pe ho rahe hain easy hai aur keval upi id se ho rahi hai phone number ya bank details ki zaroorat nahi hai,neutral,0.771
1073,6,Aditya,"Exactly! Aur mujhe laga tha ki UPI only person-to-person transactions ke liye hai, but recently I read that even businesses are using it for payments. Itne sare uses hai iske!",exactly aur mujhe laga tha ki upi only persontoperson transactions ke liye hai but recently i read that even businesses are using it for payments itne sare uses hai iske,neutral,0.804
1073,7,Simran,"Haan, entrepreneurs ke liye bhi UPI bahut helpful hai. Invoices ko generate aur send karne mein bhi kaafi easy ho gaya hai. Aur payment receive karne ka process bhi smooth ho gaya hai.",haan entrepreneurs ke liye bhi upi bahut helpful hai invoices ko generate aur send karne mein bhi kaafi easy ho gaya hai aur payment receive karne ka process bhi smooth ho gaya hai,neutral,0.73
1073,8,Aditya,"Wow, that's great to know! UPI ne digital payments ko aur bhi accessible aur efficient banaya hai. India mein iss technology ki growth dekh ke mujhe garv hota hai.",wow thats great to know upi ne digital payments ko aur bhi accessible aur efficient banaya hai india mein iss technology ki growth dekh ke mujhe garv hota hai,positive,0.928
1073,9,Simran,"Haan, Aditya, India ab digital economy ki taraf bahut tezi se badh raha hai. Aur UPI iss growth ka major contributor hai. Ye technology hamari zindagi mein bahut positive impact kar rahi hai.",haan aditya india ab digital economy ki taraf bahut tezi se badh raha hai aur upi iss growth ka major contributor hai ye technology hamari zindagi mein bahut positive impact kar rahi hai,neutral,0.756
1073,10,Aditya,"Absolutely, Simran. It's amazing to see how technology is shaping our lives and making things easier. By the way, tumne kabhi UPI ka use kiya hai?",absolutely simran its amazing to see how technology is shaping our lives and making things easier by the way tumne kabhi upi ka use kiya hai,positive,0.973
1073,11,Simran,"Haan, Aditya, maine UPI kaafi baar use kiya hai. Transactions karna bahut convenient ho gaya hai. Tumne bhi try kiya hai?",haan aditya maine upi kaafi baar use kiya hai transactions karna bahut convenient ho gaya hai tumne bhi try kiya hai,neutral,0.78
1073,12,Aditya,"Nahi, abhi tak maine UPI try nahi kiya hai. Lekin tere kehne par I think I should give it a shot. You know, these conversations about technology are making me realize how much I've been missing out on.",nahi abhi tak maine upi try nahi kiya hai lekin tere kehne par i think i should give it a shot you know these conversations about technology are making me realize how much ive been missing out on,neutral,0.499
1073,13,Simran,"Oh really, Aditya? I'm glad I could enlighten you. Tumhara bhi experience shaayad mujhse behatar ho. Who knows, we might become digital payment experts together!",oh really aditya im glad i could enlighten you tumhara bhi experience shaayad mujhse behatar ho who knows we might become digital payment experts together,positive,0.941
1073,14,Aditya,"Haha, you never know, Simran. Ek hi plate mein mix karna hai entrepreneurship aur digital payments. Sounds like a perfect recipe for success.",haha you never know simran ek hi plate mein mix karna hai entrepreneurship aur digital payments sounds like a perfect recipe for success,positive,0.902
1073,15,Simran,"Haan, bilkul. And you know, success tastes even sweeter when you have someone to share it with, right?",haan bilkul and you know success tastes even sweeter when you have someone to share it with right,positive,0.945
1073,16,Aditya,"Absolutely, Simran. Agar main success ke sweet moments ko share karne ke liye tera saath paau, toh mujhe koi aur khushi ki zaroorat nahi hogi.",absolutely simran agar main success ke sweet moments ko share karne ke liye tera saath paau toh mujhe koi aur khushi ki zaroorat nahi hogi,positive,0.506
1073,17,Simran,"Aditya, that's so sweet of you to say. Mujhe bhi bohot khusi hogi, agar hum saath mein digital payments aur endless success ke safar pe chale.",aditya thats so sweet of you to say mujhe bhi bohot khusi hogi agar hum saath mein digital payments aur endless success ke safar pe chale,positive,0.927
1073,18,Aditya,"Toh chalo, Simran, lets embark on this journey together. Life is too short to resist such sweet moments, don't you think?",toh chalo simran lets embark on this journey together life is too short to resist such sweet moments dont you think,positive,0.885
1073,19,Simran,"Absolutely, Aditya. Life is all about embracing opportunities and creating beautiful moments. Mujhe bohot maza aayega, tumhare saath ye amazing journey share karne mein.",absolutely aditya life is all about embracing opportunities and creating beautiful moments mujhe bohot maza aayega tumhare saath ye amazing journey share karne mein,positive,0.972
1073,20,Aditya,"Aur mujhe bhi! Let's make history and create a success story of our own, Simran. Together, we can conquer the business world and poora desh.",aur mujhe bhi lets make history and create a success story of our own simran together we can conquer the business world and poora desh,positive,0.89
1073,21,Simran,"Absolutely, Aditya. Saath mein hum kuch bade aur behtareen kar sakte hain. I'm excited for the future and grateful to have found someone like you.",absolutely aditya saath mein hum kuch bade aur behtareen kar sakte hain im excited for the future and grateful to have found someone like you,positive,0.979
1073,22,Aditya,"Me too, Simran. Aage badhne ke liye tayyar ho jao, kyunki a beautiful future awaits us.",me too simran aage badhne ke liye tayyar ho jao kyunki a beautiful future awaits us,positive,0.944
1074,0,Nikhil,Hey Pooja! Kaise ho? Tum UPSC ke liye padh rahi ho ya sirf masti kar rahi ho?,hey pooja kaise ho tum upsc ke liye padh rahi ho ya sirf masti kar rahi ho,neutral,0.787
1074,1,Pooja,"Hey Nikhil! Main bilkul serious hoon UPSC ke liye. Tum bhi toh prepare kar rahe ho, right?",hey nikhil main bilkul serious hoon upsc ke liye tum bhi toh prepare kar rahe ho right,neutral,0.825
1074,2,Nikhil,"Haan Pooja, kaafi effort laga raha hoon. Aur tumhari strategy kya hai iss exam ke liye?",haan pooja kaafi effort laga raha hoon aur tumhari strategy kya hai iss exam ke liye,neutral,0.759
1074,3,Pooja,"Well, mujhe regular study se fayda mil raha hai. Har roz subah uthkar uthati hoon aur newspapers padh leti hoon.",well mujhe regular study se fayda mil raha hai har roz subah uthkar uthati hoon aur newspapers padh leti hoon,neutral,0.829
1074,4,Nikhil,"That's great! Mere paas kuch acche online resources hai, jo main share kar sakta hoon. Tumhe kya lagta hai?",thats great mere paas kuch acche online resources hai jo main share kar sakta hoon tumhe kya lagta hai,positive,0.929
1074,5,Pooja,"Bilkul, Nikhil! Mujhe zaroorat padegi. Padhai mein thodi help toh mil hi jaayegi.",bilkul nikhil mujhe zaroorat padegi padhai mein thodi help toh mil hi jaayegi,neutral,0.832
1074,6,Nikhil,Perfect! Main aaj sham tak links tujhe send kar doonga. Tu konsa subject study kar rahi hai?,perfect main aaj sham tak links tujhe send kar doonga tu konsa subject study kar rahi hai,neutral,0.754
1074,7,Pooja,Main abhi Indian Polity aur History pe focus kar rahi hoon. Kuch tips share karo please!,main abhi indian polity aur history pe focus kar rahi hoon kuch tips share karo please,neutral,0.824
1074,8,Nikhil,Polity ke liye M. Laxmikanth ka book ek must-have hai. Aur history ke liye Bipan Chandra ka 'India's Struggle for Independence' bahut helpful hai.,polity ke liye m laxmikanth ka book ek musthave hai aur history ke liye bipan chandra ka indias struggle for independence bahut helpful hai,neutral,0.776
1074,9,Pooja,"Dhanyawaad, Nikhil! Main inhe zaroor check karungi. Tum kya subject study kar rahe ho abhi?",dhanyawaad nikhil main inhe zaroor check karungi tum kya subject study kar rahe ho abhi,neutral,0.847
1074,10,Nikhil,Main geography aur current affairs par zyada focus kar raha hoon. Internet pe acche resources available hai iske liye.,main geography aur current affairs par zyada focus kar raha hoon internet pe acche resources available hai iske liye,neutral,0.871
1074,11,Pooja,"Oh, cool! Tum konsi websites aur apps use karte ho?",oh cool tum konsi websites aur apps use karte ho,positive,0.776
1074,12,Nikhil,Khan Academy aur Unacademy mere favorite hain. Inme UPSC related videos aur courses available hote hain.,khan academy aur unacademy mere favorite hain inme upsc related videos aur courses available hote hain,neutral,0.903
1074,13,Pooja,"Achcha hai, main bhi try karungi inhe. Tum jo resources share kar rahe ho, usmein kya aur bhi hai?",achcha hai main bhi try karungi inhe tum jo resources share kar rahe ho usmein kya aur bhi hai,neutral,0.821
1074,14,Nikhil,Main ek monthly magazine bhi padhta hoon UPSC related news aur current affairs ke liye. Wo bhi helpful hai.,main ek monthly magazine bhi padhta hoon upsc related news aur current affairs ke liye wo bhi helpful hai,neutral,0.853
1074,15,Pooja,"Interesting! Tum toh bahut prepared ho, Nikhil. I'm impressed!",interesting tum toh bahut prepared ho nikhil im impressed,positive,0.948
1074,16,Nikhil,"Thanks, Pooja! Aur tum bhi bahut dedicated ho. I'm sure you'll do great in the exams.",thanks pooja aur tum bhi bahut dedicated ho im sure youll do great in the exams,positive,0.972
1074,17,Pooja,Yeh encouragement mujhe aur motivate karti hai. Tumhare saath baat karke mujhe bhi energy mil rahi hai.,yeh encouragement mujhe aur motivate karti hai tumhare saath baat karke mujhe bhi energy mil rahi hai,neutral,0.8
1074,18,Nikhil,"Yeh toh sirf shuruwat hai, Pooja. Humara saath aur support hamesha rahega.",yeh toh sirf shuruwat hai pooja humara saath aur support hamesha rahega,neutral,0.852
1074,19,Pooja,"Waise, Nikhil, tum free time mein kya karte ho?",waise nikhil tum free time mein kya karte ho,neutral,0.901
1074,20,Nikhil,"Haha! Mostly padhai, lekin kabhi kabhi movies dekhta hoon ya games khelta hoon. Tum?",haha mostly padhai lekin kabhi kabhi movies dekhta hoon ya games khelta hoon tum,neutral,0.745
1074,21,Pooja,Main bhi movies dekhti hoon aur novels padhti hoon. Sath mein kabhi koi movie dekhne chalein?,main bhi movies dekhti hoon aur novels padhti hoon sath mein kabhi koi movie dekhne chalein,neutral,0.839
1074,22,Nikhil,"Zaroor, Pooja! Ek movie date toh banti hai. Abhi exams ke baad karenge plan?",zaroor pooja ek movie date toh banti hai abhi exams ke baad karenge plan,neutral,0.815
1074,23,Pooja,"Done, Nikhil! Mujhe lagta hai we'll make a great team UPSC mein aur personal life mein bhi!",done nikhil mujhe lagta hai well make a great team upsc mein aur personal life mein bhi,positive,0.833
1074,24,Nikhil,"Absolutely, Pooja! Together, we'll conquer the UPSC exams and create an amazing future for ourselves.",absolutely pooja together well conquer the upsc exams and create an amazing future for ourselves,positive,0.975
1074,25,Pooja,"I can't wait for our movie date, Nikhil! For now, let's get back to studying. All the best!",i cant wait for our movie date nikhil for now lets get back to studying all the best,positive,0.971
1074,26,Nikhil,"All the best to you too, Pooja! Let's continue supporting each other through this journey. You're amazing!",all the best to you too pooja lets continue supporting each other through this journey youre amazing,positive,0.986
1075,0,Karan,"Hey Priya, yeh backwaters kitni khoobsurat hai na? Mujhe lagta hai yahaan ki journey hum dono ke liye perfect hai.",hey priya yeh backwaters kitni khoobsurat hai na mujhe lagta hai yahaan ki journey hum dono ke liye perfect hai,neutral,0.772
1075,1,Priya,"Haan Karan, sach mein yeh backwaters bohot peaceful aur romantic hain. Mujhe bhi yahaan hona pasand hai.",haan karan sach mein yeh backwaters bohot peaceful aur romantic hain mujhe bhi yahaan hona pasand hai,neutral,0.794
1075,2,Karan,"Tumne kabhi pehle backwaters dekhe hain, Priya?",tumne kabhi pehle backwaters dekhe hain priya,neutral,0.807
1075,3,Priya,"Nahi Karan, yeh meri pehli baar hai. Lekin mujhe bahut khushi ho rahi hai ki tum mere saath ho.",nahi karan yeh meri pehli baar hai lekin mujhe bahut khushi ho rahi hai ki tum mere saath ho,neutral,0.741
1075,4,Karan,"Tumhare saath reh kar mujhe bhi bahut khushi mil rahi hai, Priya. Tumhari muskurahat humesha mera din chamka deti hai.",tumhare saath reh kar mujhe bhi bahut khushi mil rahi hai priya tumhari muskurahat humesha mera din chamka deti hai,neutral,0.754
1075,5,Priya,"Aww, tum bhi na Karan. Bohot sweet ho. Waise, woh houseboat ke paas kaunsi jagah hai, jahaan hum reh rahe hain?",aww tum bhi na karan bohot sweet ho waise woh houseboat ke paas kaunsi jagah hai jahaan hum reh rahe hain,neutral,0.682
1075,6,Karan,Yeh ghar-ghar ki taraf se humein koyal aur paddy fields ki khushbu aa rahi hai. Lagta hai hum jungle mein hain.,yeh gharghar ki taraf se humein koyal aur paddy fields ki khushbu aa rahi hai lagta hai hum jungle mein hain,neutral,0.791
1075,7,Priya,"Wah, yeh toh bahut amazing hai! Jungle mein rehkar mujhe jungle book ki yaad aa rahi hai. Kitna adventures hoga, na?",wah yeh toh bahut amazing hai jungle mein rehkar mujhe jungle book ki yaad aa rahi hai kitna adventures hoga na,positive,0.893
1075,8,Karan,"Haan Priya, sach mein kitna adventurous hoga. Par mere liye sabse badi adventure toh tumhare saath yahaan aane ka hai.",haan priya sach mein kitna adventurous hoga par mere liye sabse badi adventure toh tumhare saath yahaan aane ka hai,neutral,0.81
1075,9,Priya,"Karan, tum bade flirt ho, par mujhe pasand hai tumhare iss style mein.",karan tum bade flirt ho par mujhe pasand hai tumhare iss style mein,neutral,0.854
1075,10,Karan,"Priya, jab se maine tumko dekha hai, mujhe yakeen ho gaya hai ki pyaar at first sight hota hai. Tum ho woh ladki jisko dekhkar dil dhadakta hai.",priya jab se maine tumko dekha hai mujhe yakeen ho gaya hai ki pyaar at first sight hota hai tum ho woh ladki jisko dekhkar dil dhadakta hai,neutral,0.77
1075,11,Priya,"Karan, tum bhi kuch kam nahi ho. Tumhara chehra dekhkar mujhe bhi butterflies feel ho rahe hain.",karan tum bhi kuch kam nahi ho tumhara chehra dekhkar mujhe bhi butterflies feel ho rahe hain,neutral,0.799
1075,12,Karan,"Priya, tumhe pata hai, tumhari aankhein yahaan ki backwaters se bhi jyada khoobsurat dikhti hain.",priya tumhe pata hai tumhari aankhein yahaan ki backwaters se bhi jyada khoobsurat dikhti hain,neutral,0.723
1075,13,Priya,"Karan, tum sach mein bahut romantic ho. Tumhare saath yahaan rehkar mere dil mein kuch alag hi ehsaas hai.",karan tum sach mein bahut romantic ho tumhare saath yahaan rehkar mere dil mein kuch alag hi ehsaas hai,neutral,0.794
1075,14,Karan,"Priya, yeh ehsaas shaayad pyaar hai. Tum mere liye khaas ho, aur main chahta hoon ki hum hamesha aise hi khush rahe.",priya yeh ehsaas shaayad pyaar hai tum mere liye khaas ho aur main chahta hoon ki hum hamesha aise hi khush rahe,neutral,0.773
1075,15,Priya,"Karan, tum mere liye pehle se hi khaas ho. Aur yeh ehsaas mujhe bhi hai ki hum hamesha saath rahenge.",karan tum mere liye pehle se hi khaas ho aur yeh ehsaas mujhe bhi hai ki hum hamesha saath rahenge,neutral,0.835
1075,16,Karan,"Priya, tumhare saath backwaters ko explore karna mere liye perfect hai. Aur mujhe lagta hai ki yahaan humara pyaar aur bhi gehra ho raha hai.",priya tumhare saath backwaters ko explore karna mere liye perfect hai aur mujhe lagta hai ki yahaan humara pyaar aur bhi gehra ho raha hai,neutral,0.79
1075,17,Priya,"Haan Karan, har jagah wahi jaadu hai. Aur main chahti hoon ki yeh jaadu hamesha rahe.",haan karan har jagah wahi jaadu hai aur main chahti hoon ki yeh jaadu hamesha rahe,neutral,0.819
1075,18,Karan,"Priya, mujhe aaj yahaan tumhein ek baat kehna hai. Tum meri zindagi ka sabse khoobsurat hissa ban gayi ho.",priya mujhe aaj yahaan tumhein ek baat kehna hai tum meri zindagi ka sabse khoobsurat hissa ban gayi ho,neutral,0.75
1075,19,Priya,"Karan, tumhare saath yahaan rehkar mujhe bhi wahi ehsaas hai. Tum meri zindagi mein ek haseen toofan ho.",karan tumhare saath yahaan rehkar mujhe bhi wahi ehsaas hai tum meri zindagi mein ek haseen toofan ho,neutral,0.789
1075,20,Karan,"Priya, kya tum mujhse pyaar karti ho?",priya kya tum mujhse pyaar karti ho,neutral,0.776
1075,21,Priya,"Karan, haan, main tumse bahut pyaar karti hoon.",karan haan main tumse bahut pyaar karti hoon,neutral,0.807
1075,22,Karan,"Priya, yeh pyaar humesha rahe, jitna gehra backwaters hai.",priya yeh pyaar humesha rahe jitna gehra backwaters hai,neutral,0.81
1075,23,Priya,"Karan, main tumhare paas hamesha rehna chahti hoon.",karan main tumhare paas hamesha rehna chahti hoon,neutral,0.857
1076,0,Ragini,"Hey Aditya, have you ever thought about the influence of Rabindranath Tagore on modern literature?",hey aditya have you ever thought about the influence of rabindranath tagore on modern literature,neutral,0.927
1076,1,Aditya,"Oh yes, Ragini! Tagore's works have left an indelible mark on Indian literature. His writings are timeless and captivating.",oh yes ragini tagores works have left an indelible mark on indian literature his writings are timeless and captivating,positive,0.964
1076,2,Ragini,Absolutely! He beautifully expressed the essence of human emotions through his poetry. His words touch the depths of our soul.,absolutely he beautifully expressed the essence of human emotions through his poetry his words touch the depths of our soul,positive,0.924
1076,3,Aditya,"True, Ragini. He had a unique way of connecting with his readers. His writing style was so lyrical and poetic.",true ragini he had a unique way of connecting with his readers his writing style was so lyrical and poetic,positive,0.923
1076,4,Ragini,"Definitely, Aditya. His poems were like musical notes, creating a symphony within our hearts. It's incredible how he captured the beauty of nature and love in his verses.",definitely aditya his poems were like musical notes creating a symphony within our hearts its incredible how he captured the beauty of nature and love in his verses,positive,0.976
1076,5,Aditya,"Indeed, Ragini. His portrayal of love and longing in his poems resonates with people of all generations. It still feels so relevant even today.",indeed ragini his portrayal of love and longing in his poems resonates with people of all generations it still feels so relevant even today,positive,0.897
1076,6,Ragini,"I completely agree, Aditya. His writings were like a breath of fresh air amidst the chaos of life. They had such a calming effect on the readers.",i completely agree aditya his writings were like a breath of fresh air amidst the chaos of life they had such a calming effect on the readers,positive,0.935
1076,7,Aditya,"You know, Ragini, I feel like Tagore's literature has also influenced contemporary poets. They seem to draw inspiration from his style and themes.",you know ragini i feel like tagores literature has also influenced contemporary poets they seem to draw inspiration from his style and themes,positive,0.613
1076,8,Ragini,"I think so too, Aditya. Many modern poets are seen exploring similar themes of love, nature, and spirituality, just like Tagore did.",i think so too aditya many modern poets are seen exploring similar themes of love nature and spirituality just like tagore did,neutral,0.508
1076,9,Aditya,"It's like they are carrying forward his legacy, isn't it, Ragini? Like his words continue to inspire and guide their creativity.",its like they are carrying forward his legacy isnt it ragini like his words continue to inspire and guide their creativity,positive,0.728
1076,10,Ragini,"Absolutely, Aditya. They are keeping the flame of literature alive, while also adding their unique perspective to it.",absolutely aditya they are keeping the flame of literature alive while also adding their unique perspective to it,positive,0.892
1076,11,Aditya,"I believe that's the beauty of literature, Ragini. It's a continuous cycle of inspiration and reinvention. Just like love itself.",i believe thats the beauty of literature ragini its a continuous cycle of inspiration and reinvention just like love itself,positive,0.916
1076,12,Ragini,"Ah, love! Tagore had such a profound understanding of love. His poems evoke a sense of longing, passion, and devotion.",ah love tagore had such a profound understanding of love his poems evoke a sense of longing passion and devotion,positive,0.948
1076,13,Aditya,"Indeed, Ragini. It's as if he understood the depths of the human heart and could translate those emotions into words effortlessly.",indeed ragini its as if he understood the depths of the human heart and could translate those emotions into words effortlessly,positive,0.528
1076,14,Ragini,"I wish we could experience love like that, Aditya. It must be so magical, just like his verses depict.",i wish we could experience love like that aditya it must be so magical just like his verses depict,positive,0.902
1076,15,Aditya,"Love can be magical, Ragini. It's about finding someone who understands and cherishes you, just like Tagore's words.",love can be magical ragini its about finding someone who understands and cherishes you just like tagores words,positive,0.927
1076,16,Ragini,"Aditya, you always know the right thing to say. Your words have a poetic charm just like Tagore's.",aditya you always know the right thing to say your words have a poetic charm just like tagores,positive,0.937
1076,17,Aditya,"Ragini, you flatter me! But I believe that love is a language that doesn't need any translation. It's a melody that resonates in our hearts.",ragini you flatter me but i believe that love is a language that doesnt need any translation its a melody that resonates in our hearts,positive,0.925
1076,18,Ragini,"Aditya, I can't help but smile whenever I talk to you. You have such a way with words, just like Tagore.",aditya i cant help but smile whenever i talk to you you have such a way with words just like tagore,positive,0.977
1076,19,Aditya,"Ragini, your smile brightens up my day. It's the most beautiful thing I've ever seen, just like the poetry of Tagore.",ragini your smile brightens up my day its the most beautiful thing ive ever seen just like the poetry of tagore,positive,0.987
1076,20,Ragini,"Aditya, do you think our love story could be as beautiful as the ones Tagore wrote about?",aditya do you think our love story could be as beautiful as the ones tagore wrote about,positive,0.692
1076,21,Aditya,"Ragini, with every passing moment, I feel like our love is becoming its own unique story—one that will be whispered by the wind for generations to come.",ragini with every passing moment i feel like our love is becoming its own unique storyone that will be whispered by the wind for generations to come,positive,0.952
1076,22,Ragini,"Aditya, your words fill my heart with joy. I feel so lucky to have you by my side.",aditya your words fill my heart with joy i feel so lucky to have you by my side,positive,0.988
1076,23,Aditya,"Ragini, I feel the same way. You are my muse, my inspiration, just like Tagore's beloved. Let our love be a testament to the power of his words.",ragini i feel the same way you are my muse my inspiration just like tagores beloved let our love be a testament to the power of his words,positive,0.92
1076,24,Ragini,"Aditya, let's embark on this journey together, creating our own poetry, our own love story, with Tagore's guiding spirit.",aditya lets embark on this journey together creating our own poetry our own love story with tagores guiding spirit,positive,0.697
1076,25,Aditya,"Yes, Ragini. Let's make our love an ode to the magic of Tagore's literature, forever entwined in the fabric of our souls.",yes ragini lets make our love an ode to the magic of tagores literature forever entwined in the fabric of our souls,positive,0.866
1077,0,Rohan,"Hey Pooja, kya haal hai? Aajkal bahut web series dekh rahi ho?",hey pooja kya haal hai aajkal bahut web series dekh rahi ho,neutral,0.838
1077,1,Pooja,"Hey Rohan, sab kuchh thik hai. Haan, web series ki toh ab addiction si ho gayi hai. Tum bhi dekhte ho kya?",hey rohan sab kuchh thik hai haan web series ki toh ab addiction si ho gayi hai tum bhi dekhte ho kya,neutral,0.752
1077,2,Rohan,"Haan yaar, recently Sacred Games aur Mirzapur dekhi, dono kaafi zabardast the. Koi recommendations hai?",haan yaar recently sacred games aur mirzapur dekhi dono kaafi zabardast the koi recommendations hai,neutral,0.911
1077,3,Pooja,"Oh, Sacred Games aur Mirzapur toh mere all-time favorites hai. Recently, Special Ops aur Criminal Justice bhi dekhe, bohot intense hai!",oh sacred games aur mirzapur toh mere alltime favorites hai recently special ops aur criminal justice bhi dekhe bohot intense hai,neutral,0.587
